client_id,balance_mean,balance_min,balance_max,balance_last,balance_trend,balance_drop_pct,balance_mean_recent,balance_change_3m,monthly_spend_mean,monthly_spend_recent,burn_rate_ratio,burn_acceleration,tx_count_mean_monthly,tx_count_recent,balance_std,spend_std,cv_balance,monthly_spend_std,failed_tx_rate,failed_tx_rate_recent,spend_repair_total,spend_repair_recent,spend_repair_share,spike_repair,spend_electronics_total,spend_electronics_recent,spend_electronics_share,spike_electronics,spend_clothing_total,spend_clothing_recent,spend_clothing_share,spike_clothing,spend_travel_total,spend_travel_recent,spend_travel_share,spike_travel,max_single_trigger_tx,dominant_trigger_mcc,zero_day_count,zero_day_rate,zero_day_count_recent,consecutive_zero_max,balance_check_freq,balance_check_spike,high_amount_tx_share,failed_spike,urgency_score,has_prior_credit,prior_credit_approved,prior_credit_closed,payments_on_time_rate,payments_late_rate,payments_missed_rate,avg_days_late,max_days_late,credit_score,credit_utilization,dti_ratio,payment_history_pts,dti_pts,payments_on_time,payments_late,payments_missed,total_sessions,total_balance_checks,avg_session_duration_sec,balance_check_ratio,sessions_per_month,sessions_last_3m,balance_checks_last_3m,check_ratio_last_3m,age,monthly_salary,employment_type_enc,is_employed,dependants,account_age_years,marital_encoded,target_share_p4,will_seek_loan
58,3721451.2464454975,1996355,6001219,5572275,0.05892710413295665,0.07147614509652123,5557577.222222222,1836125.9757767245,268376.1904761905,165166.66666666666,0.5834265010351967,0.6154296563104384,10.047619047619047,27,1034564.4586881521,27686.752791391646,0.27688846681233686,223185.53023160328,0.04524886877828054,0.1,2803600,92800.0,0.4974538228144573,0.37648835236921135,451700,94100.0,0.08014691531077556,2.3695133107419957,186300.0,0.0,0.033055944924501854,0.0,392600,33600.0,0.06966056885324438,0.9734386863328798,125300,5211,0,0.0,0,0,0.24569640062597808,0.5308778731653282,0.2938388625592417,2.21,0.5118785431651196,1.0,1.0,1.0,0.75,0.16666666666666666,0.08333333333333333,24.5,48.0,770.0,0.0,0.0,45.0,110.0,9.0,2.0,1.0,378,157,74.77513227513228,0.41534391534391535,18.0,42,12,0.2857142857142857,49,460000,0,1,0,7.457905544147844,1,0.9855391741512738,1
59,2578944.041450777,1364871,4355479,3972821,0.03047634026893252,0.08785669727715367,3899352.3181818184,1320408.2767310413,262995.2380952381,158000.0,0.6743467643467643,0.6007713339006681,9.19047619047619,22,685522.0378608102,34397.713129657015,0.26436989501980873,274229.98281768983,0.05392156862745098,0.043478260869565216,222800,32000.0,0.04034112513353492,1.6734919588815913,639700,102900.0,0.11582683010737113,1.874251478640106,181400.0,0.0,0.032845063281971426,0.0,2805300,51600.0,0.5079396693765956,0.21431828631789646,163500,3001,0,0.0,0,0,0.24256651017214398,0.49291725105189343,0.27979274611398963,0.8063241106719367,0.4052472990735236,1.0,1.0,0.0,0.5555555555555556,0.4444444444444444,0.0,-34.375,22.0,679.0,0.0,0.368,49.0,45.0,10.0,8.0,0.0,359,155,70.69359331476323,0.43175487465181056,17.095238095238095,34,11,0.3235294117647059,50,390000,0,1,1,2.858316221765914,3,0.9606508644293202,1
60,7545948.697802198,3513591,12067696,11727431,0.14688150658219595,0.02819635164823509,11375815.192307692,3829866.494505494,206600.0,134066.66666666666,0.3332258064516129,0.64891900613101,8.666666666666666,26,2444338.1084838253,31914.626534071645,0.3224250088088403,178264.18036161945,0.026737967914438502,0.10344827586206896,213300,32500.0,0.04916332457474761,1.6436148301081046,385600,49800.0,0.08887659613700272,1.3931563640640379,174100.0,47800.0,0.04012815193841331,2.961670033654647,1956700,0.0,0.45099801779375837,0.0,173400,3001,0,0.0,0,0,0.16588419405320814,0.4586751435602953,0.21428571428571427,3.8689655172413793,0.4486662320268126,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,835.0,0.0,0.0,110.0,110.0,12.0,0.0,0.0,293,106,80.3481228668942,0.36177474402730375,13.952380952380953,36,7,0.19444444444444445,53,620000,0,1,1,7.3347022587268995,0,0.07218683651804671,0
61,8447019.407035176,3029660,14385490,14240386,0.201977420337042,0.010086830549393869,13438768.172413792,4991748.765378617,180809.52380952382,141900.0,0.25112433862433864,0.7848037924677377,9.476190476190476,29,3307834.202287443,19309.810779137508,0.39607951702698374,94201.71391626538,0.04784688995215311,0.03333333333333333,1234900,35800.0,0.32523044508822757,0.2585759821728462,109300,9600.0,0.028785883592309717,0.7834080286685662,266300.0,29500.0,0.07013431656570977,0.9880701891810189,285700,0.0,0.0752436133789834,0.0,109600,5211,0,0.0,0,0,0.20500782472613457,0.4771822104215068,0.25125628140703515,0.6966666666666667,0.3412775015815744,1.0,1.0,1.0,0.75,0.16666666666666666,0.08333333333333333,20.0,31.0,723.0,0.0,0.0,38.0,110.0,9.0,2.0,1.0,340,131,73.56176470588235,0.38529411764705884,16.19047619047619,39,9,0.23076923076923078,45,720000,0,1,2,2.7898699520876113,0,0.069359445124439,0
62,1694732.4736842106,558839,3029779,2753900,0.019770187471723735,0.0910558162823097,2670297.8846153845,975565.410931174,280238.09523809527,165700.0,0.7574002574002575,0.5912829226847918,9.047619047619047,26,580515.9417543357,37874.248823212896,0.3394635073494215,269231.7393551334,0.04522613065326633,0.10344827586206896,537900,0.0,0.0914018691588785,0.0,305800,36000.0,0.051962616822429905,1.3936949414517874,112100.0,32000.0,0.019048428207306713,3.379458127433494,3331900,165600.0,0.5661682242990654,0.5883978511484139,178400,3001,0,0.0,0,0,0.19561815336463223,0.2222608695652174,0.2894736842105263,2.28735632183908,0.37301858198303456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,324,125,75.7253086419753,0.38580246913580246,15.428571428571429,33,4,0.12121212121212122,37,370000,0,1,1,4.262833675564682,1,0.0,0
63,7068177.88,2748184,12070201,11911680,0.16045043961753422,0.013133252710538954,11255248.75,4187070.87,249700.0,208000.0,0.35169014084507044,0.8329995995194233,9.523809523809524,28,2586291.0720834616,29456.425876884674,0.3612442144106396,271546.9388521992,0.05660377358490566,0.15151515151515152,391500,0.0,0.07466102179758567,0.0,2623800,112200.0,0.500371874821214,0.35934811957993984,160000.0,41700.0,0.030512805843202317,2.1901271033653846,509700,170900.0,0.09720235711425139,2.8176086800682154,141300,1021,0,0.0,0,0,0.25039123630672927,0.7379755434782608,0.27,2.676767676767677,0.5880926250507393,1.0,1.0,1.0,0.9166666666666666,0.0,0.08333333333333333,0.0,0.0,760.0,0.0,0.0,75.0,110.0,11.0,0.0,1.0,372,160,73.66935483870968,0.43010752688172044,17.714285714285715,50,17,0.34,39,710000,0,1,0,2.4503764544832305,0,0.9961018946605023,1
64,525870.1483516484,35143,1072751,523902,-0.009707502707388202,0.5116275817967078,550356.7727272727,24486.62437562435,203947.61904761905,163600.0,1.0197380952380952,0.8021667561698849,8.666666666666666,22,303037.38502506324,25020.64934150971,0.5813290473189637,146314.6972079279,0.06666666666666667,0.12,1808900,117100.0,0.42235401246818743,0.5649053874388984,324700,61900.0,0.07581311728034743,1.6635725309978318,244800.0,43900.0,0.057157533446963504,1.564899626992878,469900,106800.0,0.10971537976604637,1.983349211791928,114300,5211,0,0.0,0,0,0.2190923317683881,0.24805900621118013,0.2802197802197802,1.8,0.4107383608954498,1.0,1.0,0.0,0.5555555555555556,0.4444444444444444,0.0,-36.875,39.0,666.0,0.0,0.371,36.0,45.0,10.0,8.0,0.0,335,140,77.8268656716418,0.417910447761194,15.952380952380953,30,5,0.16666666666666666,54,200000,0,1,2,4.574948665297741,1,0.9113809145580393,1
65,7472997.0502793295,2730035,12755581,12520115,0.17646323191564717,0.018459841225578043,11973338.42857143,4500341.3782921,189623.80952380953,118733.33333333333,0.27885854341736693,0.6261520303357525,8.523809523809524,21,2756254.102571152,25536.684914551402,0.36472544088843917,144140.96886299155,0.047872340425531915,0.125,279000,61000.0,0.0700635343160644,2.4442401775813596,1627600,35900.0,0.40872906255493335,0.2465840686948565,115700.0,18800.0,0.02905502121995932,1.8165306798885963,301000,36600.0,0.07558825745209814,1.3593548363027228,137000,1021,0,0.0,0,0,0.21752738654147105,0.6995620894588678,0.22905027932960895,2.611111111111111,0.5116513241179587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,327,139,79.13761467889908,0.42507645259938837,15.571428571428571,38,14,0.3684210526315789,56,680000,0,1,2,4.136892539356605,1,0.9434124931420957,1
66,78779.60185185185,10000,358631,25495,-0.002531703930526555,0.928910216908187,40584.25,-38195.351851851854,92200.0,72133.33333333333,1.1525,0.7823571945046999,5.142857142857143,16,69205.57307432905,19216.419429888698,1.2983266497594688,35742.52369377406,0.47317073170731705,0.38461538461538464,156400,36100.0,0.08077677925834108,2.0652061636355903,236100,0.0,0.12193988224356989,0.0,450500.0,18500.0,0.23267224460283029,0.3674260064294961,89700,0.0,0.046327858692283855,0.0,89200,5680,61,0.2975609756097561,6,13,0.2237871674491393,0.6799939191243539,0.23148148148148148,0.8128469468675655,0.5516884021263636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,348,143,75.81896551724138,0.4109195402298851,16.571428571428573,40,14,0.35,64,80000,3,0,1,6.329911019849418,0,0.6349079263410728,1
67,100915.16326530612,10007,376260,25019,-0.0034263018780183504,0.9335060862169776,58063.375,-42851.788265306124,116523.80952380953,102766.66666666667,1.0593073593073594,0.8819370657948509,7.0,24,88881.79840601551,28139.03149444572,1.1210658685857355,50511.43340632796,0.30660377358490565,0.2,217900,37700.0,0.08904781364936658,1.3732340536572896,549400,26800.0,0.22451982018798528,0.3871743550390418,303800.0,0.0,0.12415202288516551,0.0,57300,0.0,0.02341642827952595,0.0,110200,1021,29,0.13679245283018868,2,7,0.22535211267605634,0.43410326086956524,0.2108843537414966,0.6523076923076924,0.40429178984910785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,356,144,78.01685393258427,0.4044943820224719,16.952380952380953,39,9,0.23076923076923078,20,110000,2,0,0,4.774811772758385,1,0.0,0
68,303134.32768361585,10080,647143,239353,-0.004454923885867473,0.6301389337441647,335036.76923076925,31902.4415471534,179176.19047619047,180833.33333333334,1.0539775910364146,1.0092486778111462,8.428571428571429,26,160306.13774299264,28785.33979740391,0.5874966901394107,85263.93671864973,0.14492753623188406,0.07142857142857142,444000,93000.0,0.11800037207324528,1.4527799227799227,913500,0.0,0.2427777925425891,0.0,382100.0,133000.0,0.10154941929997077,2.4142067183898823,590800,94700.0,0.15701490950647143,1.1117556449272874,137300,1021,11,0.05314009661835749,0,8,0.24569640062597808,0.48663805040155084,0.2937853107344633,0.4928571428571428,0.48798762240072424,1.0,1.0,1.0,0.4166666666666667,0.5,0.08333333333333333,20.666666666666668,47.0,725.0,0.0,0.0,0.0,110.0,5.0,6.0,1.0,364,157,74.7967032967033,0.43131868131868134,17.333333333333332,39,11,0.28205128205128205,53,170000,1,0,0,6.978781656399726,3,0.8910256410256411,1
69,5140826.061538462,1878704,8735649,8188823,0.11704267527561102,0.06259706634275256,8082399.708333333,2941573.6467948714,213400.0,170700.0,0.3951851851851852,0.7999062792877226,9.285714285714286,24,1882865.58681004,22652.608561513367,0.36165154543467476,135198.83505415276,0.07142857142857142,0.1111111111111111,136700,0.0,0.030503860400767618,0.0,454100,98400.0,0.10132994153612711,1.896280287898309,1628500.0,11000.0,0.36339090462801804,0.05911039428573381,710800,208700.0,0.15861114830186995,2.569413276920252,111300,5680,0,0.0,0,0,0.22535211267605634,0.6752717391304348,0.2923076923076923,1.5555555555555556,0.5400042938380851,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,835.0,0.0,0.0,110.0,110.0,12.0,0.0,0.0,354,144,74.11864406779661,0.4067796610169492,16.857142857142858,41,14,0.34146341463414637,23,540000,0,1,0,7.1184120465434635,1,0.9319078947368421,1
70,3218517.3571428573,1653856,5415128,5184362,0.059159560753385604,0.04261505914541632,4979909.133333334,1761391.7761904765,267919.04761904763,190700.0,0.5953756613756614,0.7117821658994365,8.666666666666666,30,1097454.9962917047,38259.3911156764,0.34091833460924825,262764.2548351043,0.04712041884816754,0.03225806451612903,422700,28400.0,0.07512930344986936,0.6607497841325773,307500,121900.0,0.05465403551179283,3.89860758324416,249300.0,37300.0,0.044309759522243745,1.471422833084884,3244000,166400.0,0.5765778575618079,0.5044561419616784,196200,3001,0,0.0,0,0,0.24256651017214398,0.8514025245441795,0.35714285714285715,0.6845878136200716,0.6611209254138158,1.0,1.0,1.0,0.75,0.16666666666666666,0.08333333333333333,7.5,10.0,743.0,0.0,0.0,58.0,110.0,9.0,2.0,1.0,346,155,76.99132947976878,0.4479768786127168,16.476190476190474,50,19,0.38,46,450000,0,1,3,2.1656399726214923,0,0.9724692410768668,1
71,2301050.888297872,962096,3752097,3472952,0.02707976438763246,0.07439706382857372,3374036.724137931,1072985.835840059,266966.6666666667,188066.66666666666,0.7025438596491228,0.7044574853290048,8.952380952380953,29,719476.784324157,36348.34447754813,0.30860541864089835,312030.3259834424,0.04081632653061224,0.12121212121212122,184800,32300.0,0.03296291671869147,1.7367759928243802,335600,89800.0,0.0598612275475804,2.6588732598479226,284100.0,159400.0,0.0506751333321442,5.575198506799147,3201500,37300.0,0.5710539928294954,0.11577067821419006,156200,3001,0,0.0,0,0,0.2269170579029734,0.7664167916041978,0.2765957446808511,2.96969696969697,0.6345337856869494,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,17.75,34.0,768.0,0.0,0.0,63.0,110.0,8.0,4.0,0.0,341,145,74.43401759530792,0.4252199413489736,16.238095238095237,49,16,0.32653061224489793,32,380000,1,0,3,3.871321013004791,1,0.940920307736972,1
72,192471.79874213837,11525,600087,28325,-0.007956790048713476,0.9527985108825887,84726.72727272728,-107745.0714694111,123061.90476190476,100700.0,1.2306190476190477,0.818287350539798,7.571428571428571,22,161469.0416586556,36829.98175994833,1.0078392187340504,43398.300383661066,0.23557692307692307,0.26666666666666666,193600,0.0,0.07491390318461479,0.0,317600,134500.0,0.12289594861277715,3.622713528391103,153700.0,0.0,0.05947451921216577,0.0,410600,0.0,0.15888248268389893,0.0,124300,3001,9,0.04326923076923077,1,4,0.23161189358372458,0.5631609870740305,0.2138364779874214,1.1319727891156464,0.49456204544250126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,356,148,78.82865168539325,0.4157303370786517,16.952380952380953,42,12,0.2857142857142857,19,100000,2,0,0,3.7207392197125255,0,0.9010732617825479,1
73,308596.08125,10302,781790,10959,-0.013552289972523626,0.985982169124701,93590.0,-215006.08125,176757.14285714287,179733.33333333334,1.1783809523809525,1.0168377380856166,7.619047619047619,23,261922.6077111714,36876.20225877779,0.9859070091222287,117311.34886032369,0.21182266009852216,0.30303030303030304,158100,0.0,0.04259274226137558,0.0,541900,169800.0,0.14598992429752958,2.1570733784798293,254100.0,58400.0,0.06845550796088257,1.5821751757818658,1355900,143400.0,0.36528462512459925,0.7280611791570109,158900,3001,11,0.054187192118226604,8,4,0.2222222222222222,0.782608695652174,0.2625,1.4305849189570121,0.681556641205243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,345,142,76.76231884057971,0.4115942028985507,16.428571428571427,49,16,0.32653061224489793,18,150000,2,0,0,2.1765913757700206,1,0.9011360147374885,1
74,2044813.1609195403,1176192,3555652,3514220,0.03358500885121755,0.011652433927729711,3268891.4,1224078.2390804596,187376.19047619047,109066.66666666667,0.6245873015873016,0.5820732420137742,8.285714285714286,25,628368.2456789431,27386.518980269087,0.305478033558927,178523.0262592529,0.05945945945945946,0.038461538461538464,237200,41600.0,0.06028107448728049,2.109109125617947,1741700,78800.0,0.4426287834506595,0.5440931653066946,126600.0,15200.0,0.032173625759231494,1.4438772948315353,286300,500.0,0.07275915525172177,0.021002406557998645,129700,1021,0,0.0,0,0,0.19718309859154928,0.6614906832298136,0.2413793103448276,0.6468531468531469,0.40882531188060567,1.0,1.0,1.0,0.8333333333333334,0.16666666666666666,0.0,17.5,33.0,805.0,0.001,0.0,80.0,110.0,10.0,2.0,0.0,311,126,78.32797427652733,0.40514469453376206,14.80952380952381,38,12,0.3157894736842105,30,300000,0,1,1,7.304585900068446,0,0.9747751271020727,1
75,8312574.178378378,2939596,14389390,13547098,0.2039769385219556,0.05853562937692286,13594656.074074075,5282081.895695697,211919.04761904763,203566.66666666666,0.27884085213032583,0.960586926724041,8.80952380952381,27,3348936.583399151,24830.751288624044,0.3990366241463829,164974.15742790635,0.06565656565656566,0.12903225806451613,1922500,100400.0,0.4319933487630047,0.38056490207255406,366300,93100.0,0.08230905781632698,1.8521413623755199,210200.0,0.0,0.0472327708244388,0.0,314200,138700.0,0.07060198188886142,3.216856208562411,126100,5211,0,0.0,0,0,0.23161189358372458,0.5162309048178614,0.2702702702702703,1.9652605459057069,0.45813034342251124,1.0,1.0,1.0,0.8333333333333334,0.16666666666666666,0.0,28.5,36.0,758.0,0.0,0.0,73.0,110.0,10.0,2.0,0.0,346,148,75.94797687861272,0.4277456647398844,16.476190476190474,42,11,0.2619047619047619,56,760000,0,1,3,2.1190965092402463,0,0.943701779848751,1
76,5913322.388059702,2111481,10198570,9807551,0.13955259185628413,0.03834057127616911,9453622.72,3540300.331940299,228495.2380952381,137300.0,0.36854070660522276,0.6008877959319773,9.571428571428571,25,2245456.1321097254,23603.3656958504,0.3799633599785445,141787.9101905042,0.05188679245283019,0.038461538461538464,1844300,0.0,0.38435728576192063,0.0,300500,30000.0,0.06262504168056018,1.1630046063067987,389800.0,52300.0,0.08123541180393465,1.563019911356986,359900,29900.0,0.07500416805601867,0.9678186753205772,125900,5211,0,0.0,0,0,0.18779342723004694,0.46304347826086956,0.2835820895522388,0.7412587412587412,0.38604054982633723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,332,120,81.59638554216868,0.3614457831325301,15.80952380952381,34,8,0.23529411764705882,36,620000,0,1,0,3.6440793976728267,0,0.0,0
77,3362865.202020202,1532328,6280097,6050041,0.07067887147247016,0.03663255519779392,5700451.346153846,2337586.144133644,264495.2380952381,129533.33333333333,0.5289904761904762,0.489737865476019,9.428571428571429,26,1273399.7398202538,35762.37723286728,0.3773541587171332,303196.00009926,0.043478260869565216,0.037037037037037035,286300,0.0,0.051544721302030826,0.0,291000,42800.0,0.05239089730663978,2.102253750798089,318300.0,41900.0,0.05730591963128331,1.8815325692057119,2997900,59700.0,0.5397342647270632,0.28463712555556775,165700,3001,0,0.0,0,0,0.215962441314554,0.4026465028355387,0.2474747474747475,0.8518518518518519,0.3143561541451752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,345,138,73.99710144927536,0.4,16.428571428571427,35,8,0.22857142857142856,45,500000,1,0,1,5.125256673511293,2,0.0,0
78,3129781.492063492,1486300,4898095,4608415,0.05921215913847457,0.05914136005937002,4594408.25,1464626.757936508,183061.90476190476,192833.33333333334,0.5230340136054422,1.0533777280649272,9.0,28,954587.3594358207,18507.93134310559,0.3054813698813425,103066.76222813287,0.03076923076923077,0.034482758620689655,109800,86700.0,0.028561766771583903,5.247236824083389,385300,98300.0,0.10022630908097703,1.6953853152624283,1182300.0,64000.0,0.30754623728637204,0.3597213318809104,486200,139800.0,0.12647295996670396,1.9107599299881568,89800,5680,0,0.0,0,0,0.20970266040688576,0.3109993510707333,0.26455026455026454,1.1206896551724137,0.31369744934445937,1.0,1.0,1.0,0.9166666666666666,0.08333333333333333,0.0,2.0,2.0,830.0,0.0,0.0,105.0,110.0,11.0,1.0,0.0,329,134,78.14589665653496,0.4072948328267477,15.666666666666666,35,6,0.17142857142857143,48,350000,0,1,3,7.238877481177276,3,0.0,0
79,5214524.052356021,2477000,8020976,7631488,0.0956715616762576,0.0485586791432863,7561232.321428572,2346708.2690725513,189466.66666666666,179733.33333333334,0.41188405797101446,0.9486277269528502,9.095238095238095,28,1543126.0894614556,18959.478741379615,0.2946754436392071,90489.5703014073,0.030456852791878174,0.034482758620689655,368800,37600.0,0.09269126369759727,0.752314025116345,297400,71900.0,0.07474615461948327,1.783980701190735,1228400.0,89900.0,0.3087363024027345,0.5400352512785926,546700,121800.0,0.13740323715693173,1.6439948023723674,97900,5680,0,0.0,0,0,0.19092331768388107,0.512384176764077,0.29842931937172773,1.132183908045977,0.450625984810637,1.0,1.0,1.0,0.75,0.25,0.0,6.333333333333333,15.0,813.0,0.0,0.0,88.0,110.0,9.0,3.0,0.0,319,122,80.47648902821317,0.3824451410658307,15.19047619047619,38,9,0.23684210526315788,56,460000,1,0,2,6.015058179329227,1,0.0,0
80,1667203.0757575757,694221,2546301,2367428,0.007811061511498224,0.07024817568700636,2318877.3214285714,651674.2456709957,237819.04761904763,145933.33333333334,0.7927301587301587,0.6136318129029674,9.428571428571429,28,415138.47125942877,34350.90616250887,0.24909968893379336,204763.01330818422,0.07042253521126761,0.0,389000,22800.0,0.07789035280925874,0.6686139273135954,350000,70300.0,0.07008129430138961,2.291276251386804,179500.0,0.0,0.035941692363141244,0.0,2303200,70000.0,0.46117496295703014,0.3467021710592814,162200,3001,0,0.0,0,0,0.23630672926447574,0.643967751223726,0.29292929292929293,0.0,0.4474309364922678,1.0,1.0,1.0,0.4166666666666667,0.5833333333333334,0.0,5.857142857142857,12.0,759.0,0.0,0.0,54.0,110.0,5.0,7.0,0.0,364,151,77.82692307692308,0.41483516483516486,17.333333333333332,42,14,0.3333333333333333,37,300000,0,1,1,3.6276522929500343,0,0.9250686870368828,1
81,4830606.272251309,2503119,8181846,7807954,0.08208664492584068,0.0456977557387416,7523282.24,2692675.9677486913,276709.5238095238,142166.66666666666,0.5031082251082251,0.513775835068578,9.095238095238095,25,1436995.0568133858,38257.20423958228,0.295525536554554,329225.77345153573,0.06372549019607843,0.07407407407407407,295300,87700.0,0.050818289765784994,4.046322673824263,236300,0.0,0.0406649572355401,0.0,155400.0,92000.0,0.026742845342373815,8.06605500157669,3690800,71800.0,0.6351511814004716,0.2650502990166862,173500,3001,0,0.0,0,0,0.23943661971830985,0.40856777493606145,0.2879581151832461,1.1623931623931625,0.39028226896139734,1.0,1.0,0.0,0.6111111111111112,0.3333333333333333,0.05555555555555555,-60.166666666666664,8.0,688.0,0.0,0.305,38.0,45.0,11.0,6.0,1.0,357,153,79.54901960784314,0.42857142857142855,17.0,36,9,0.25,23,550000,0,1,3,5.01574264202601,0,0.0,0
82,1336232.5025906735,511925,2233355,2168225,0.016889635588763958,0.029162403648322816,2057142.148148148,720909.6455574746,228976.19047619047,184733.33333333334,0.7632539682539683,0.8067796610169492,9.19047619047619,27,424834.4721681144,27059.771965782897,0.3174639813065013,176064.3629607136,0.04926108374384237,0.0,144500,53200.0,0.03005095144015805,3.1943822511703646,2226200,500.0,0.4629718207341167,0.0019487176777098405,150400.0,0.0,0.03127794530518873,0.0,492200,215200.0,0.10236040345222003,3.793532041016325,128900,1021,0,0.0,0,0,0.2378716744913928,0.7311212814645309,0.27979274611398963,0.0,0.462555143592949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,355,152,76.32112676056337,0.428169014084507,16.904761904761905,43,16,0.37209302325581395,60,300000,1,0,3,6.12457221081451,0,0.994185773901627,1
83,2020000.972826087,1080928,3560601,3346156,0.03229603503873002,0.06022719198247711,3208188.0454545454,1188187.0726284585,206933.33333333334,114100.0,0.6466666666666667,0.5513853092783505,8.761904761904763,22,600662.0206496557,24864.618174288422,0.29717780294887236,159015.0254954963,0.05154639175257732,0.043478260869565216,1760600,54900.0,0.4051454344624448,0.3958717364200297,352200,57300.0,0.08104749631811488,2.065418770010068,235900.0,46700.0,0.05428479381443299,2.513227416906578,432200,0.0,0.09945692194403534,0.0,111400,5211,0,0.0,0,0,0.19874804381846636,0.218760698390962,0.27717391304347827,0.8434782608695652,0.27514702835311144,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,-57.5,4.0,755.0,0.001,0.278,80.0,70.0,12.0,6.0,0.0,321,127,77.80062305295951,0.3956386292834891,15.285714285714286,27,4,0.14814814814814814,37,320000,1,0,0,7.57015742642026,0,0.43453009503695883,0
84,8514776.104477612,3753488,13981618,13906010,0.16881258213414513,0.005407671701515519,12987451.0,4472674.895522388,243504.7619047619,134700.0,0.3335681669928245,0.5531719336670838,9.571428571428571,23,2657422.846853435,27351.873788970006,0.31112475721569965,213125.01138109172,0.03365384615384615,0.08,417500,43200.0,0.0816450250312891,1.3093783924356188,2502000,100600.0,0.4892834793491865,0.5088017287234305,114200.0,0.0,0.022332603254067586,0.0,525000,27600.0,0.10266739674593242,0.6652542864213242,123800,1021,0,0.0,0,0,0.24100156494522693,0.541219649915302,0.30845771144278605,2.3771428571428572,0.5353068463135499,1.0,1.0,1.0,0.8333333333333334,0.16666666666666666,0.0,16.0,27.0,818.0,0.0,0.0,93.0,110.0,10.0,2.0,0.0,362,154,74.13259668508287,0.425414364640884,17.238095238095237,37,12,0.32432432432432434,28,730000,0,1,3,5.262149212867898,1,0.9816939890710382,1
85,586222.9315789473,48750,1072587,982210,0.0019709402917073332,0.08426076392870695,926498.0,340275.06842105265,182952.38095238095,97866.66666666667,0.8712018140589569,0.5349297241020302,9.047619047619047,24,236770.47607321112,22537.478297803373,0.4033862632806353,120864.1163416488,0.04522613065326633,0.07692307692307693,1596500,35500.0,0.4155387818844352,0.29097839193535585,268500,12200.0,0.06988547631441958,0.5945889719351123,271900.0,63900.0,0.07077043206663196,3.075338745511704,259700,0.0,0.06759500260281104,0.0,127900,5211,0,0.0,0,0,0.20344287949921752,0.6945652173913043,0.25263157894736843,1.7008547008547008,0.5048534835546598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,0.0,70.0,110.0,0.0,0.0,0.0,329,130,75.7872340425532,0.3951367781155015,15.666666666666666,39,13,0.3333333333333333,49,210000,1,0,2,2.2477754962354553,0,0.9139555332244693,1
86,5122678.303867403,1885324,8816817,8691547,0.11962815900900897,0.014208075317883994,8196526.769230769,3073848.4653633656,199914.2857142857,107500.0,0.3702116402116402,0.5377304559096756,8.619047619047619,26,1917657.845443171,21953.107960894533,0.37451801384632893,122506.80505879779,0.026881720430107527,0.0,367200,44800.0,0.08746605688152065,1.588213000962659,373200,0.0,0.08889524081749321,0.0,1339000.0,51200.0,0.3189462150445429,0.4977632040571756,738300,0.0,0.17586108332142347,0.0,100700,5680,0,0.0,0,0,0.20187793427230047,0.37689585439838225,0.287292817679558,0.0,0.3101373816706927,1.0,1.0,1.0,0.75,0.25,0.0,6.333333333333333,9.0,793.0,0.0,0.0,88.0,110.0,9.0,3.0,0.0,315,129,77.15873015873017,0.4095238095238095,15.0,33,7,0.21212121212121213,59,540000,0,1,3,3.4743326488706368,0,0.0,0
